Estructura,Tamaño,Segundos,Bytes
Sufix Array,8000000,4095,64000000
Sufix Array,8000000,4086,64000000
Sufix Array,8000000,4093,64000000
Sufix Array,8000000,4090,64000000
Sufix Array,8000000,4096,64000000
Sufix Array,8000000,4087,64000000
Sufix Array,8000000,4114,64000000
Sufix Array,8000000,4099,64000000
Sufix Array,8000000,4125,64000000
Sufix Array,8000000,4095,64000000
Sufix Array,8000000,4097,64000000
Sufix Array,8000000,4082,64000000
Sufix Array,8000000,4061,64000000
Sufix Array,8000000,4033,64000000
Sufix Array,8000000,4049,64000000
Sufix Array,8000000,4060,64000000
Sufix Array,8000000,4069,64000000
Sufix Array,8000000,4079,64000000
Sufix Array,8000000,4103,64000000
Sufix Array,8000000,4047,64000000
Sufix Array,8000000,4029,64000000
Sufix Array,8000000,4076,64000000
Sufix Array,8000000,4206,64000000
Sufix Array,8000000,4208,64000000
Sufix Array,8000000,4205,64000000
Sufix Array,8000000,4212,64000000
Sufix Array,8000000,4243,64000000
Sufix Array,8000000,4217,64000000
Sufix Array,8000000,4216,64000000
Sufix Array,8000000,4251,64000000
Sufix Array,9000000,4839,72000000
Sufix Array,9000000,4869,72000000
Sufix Array,9000000,4847,72000000
Sufix Array,9000000,4861,72000000
Sufix Array,9000000,4882,72000000
Sufix Array,9000000,4880,72000000
Sufix Array,9000000,4851,72000000
Sufix Array,9000000,4887,72000000
Sufix Array,9000000,4910,72000000
Sufix Array,9000000,4839,72000000
Sufix Array,9000000,4794,72000000
Sufix Array,9000000,4681,72000000
Sufix Array,9000000,4680,72000000
Sufix Array,9000000,4901,72000000
Sufix Array,9000000,5000,72000000
Sufix Array,9000000,4887,72000000
Sufix Array,9000000,4872,72000000
Sufix Array,9000000,4763,72000000
Sufix Array,9000000,4865,72000000
Sufix Array,9000000,4885,72000000
Sufix Array,9000000,4848,72000000
Sufix Array,9000000,4902,72000000
Sufix Array,9000000,4852,72000000
Sufix Array,9000000,4850,72000000
Sufix Array,9000000,4868,72000000
Sufix Array,9000000,4860,72000000
Sufix Array,9000000,4850,72000000
Sufix Array,9000000,4839,72000000
Sufix Array,9000000,4866,72000000
Sufix Array,9000000,4889,72000000
Sufix Array,9000000,4913,72000000
Sufix Array,9000000,4906,72000000
Sufix Array,9000000,4874,72000000
Sufix Array,9000000,4841,72000000
Sufix Array,9000000,4805,72000000
Sufix Array,9000000,4805,72000000
Sufix Array,9000000,4801,72000000
Sufix Array,9000000,4823,72000000
Sufix Array,9000000,4932,72000000
Sufix Array,9000000,4983,72000000
Sufix Array,9000000,4907,72000000
Sufix Array,9000000,4867,72000000
Sufix Array,9000000,4830,72000000
Sufix Array,9000000,4892,72000000
Sufix Array,9000000,4896,72000000
Sufix Array,9000000,4889,72000000
Sufix Array,9000000,4880,72000000
Sufix Array,9000000,4850,72000000
Sufix Array,9000000,4826,72000000
Sufix Array,9000000,4895,72000000
Sufix Array,9000000,4872,72000000
Sufix Array,9000000,4871,72000000
Sufix Array,9000000,4853,72000000
Sufix Array,9000000,4862,72000000
Sufix Array,9000000,4843,72000000
Sufix Array,9000000,4861,72000000
Sufix Array,9000000,4875,72000000
Sufix Array,9000000,4831,72000000
Sufix Array,9000000,4864,72000000
Sufix Array,9000000,4784,72000000
Sufix Array,9000000,4777,72000000
Sufix Array,9000000,4812,72000000
Sufix Array,9000000,4790,72000000
Sufix Array,9000000,4894,72000000
Sufix Array,9000000,4984,72000000
Sufix Array,9000000,4893,72000000
Sufix Array,9000000,4846,72000000
Sufix Array,9000000,4848,72000000
Sufix Array,9000000,4885,72000000
Sufix Array,9000000,4906,72000000
Sufix Array,9000000,4856,72000000
Sufix Array,9000000,4827,72000000
Sufix Array,9000000,4823,72000000
Sufix Array,9000000,4864,72000000
Sufix Array,9000000,4885,72000000
Sufix Array,9000000,4906,72000000
Sufix Array,9000000,4910,72000000
Sufix Array,9000000,4864,72000000
Sufix Array,9000000,4899,72000000
Sufix Array,9000000,4867,72000000
Sufix Array,9000000,4876,72000000
Sufix Array,9000000,4899,72000000
Sufix Array,9000000,4906,72000000
Sufix Array,9000000,4849,72000000
Sufix Array,9000000,4809,72000000
Sufix Array,9000000,4799,72000000
Sufix Array,9000000,4818,72000000
Sufix Array,9000000,4794,72000000
Sufix Array,9000000,4884,72000000
Sufix Array,9000000,4958,72000000
Sufix Array,9000000,4852,72000000
Sufix Array,9000000,4853,72000000
Sufix Array,9000000,4816,72000000
Sufix Array,9000000,4859,72000000
Sufix Array,9000000,4885,72000000
Sufix Array,9000000,4851,72000000
Sufix Array,9000000,4857,72000000
Sufix Array,9000000,4846,72000000
Sufix Array,9000000,4922,72000000
Sufix Array,9000000,4868,72000000
Sufix Array,10000000,5621,80000000
Sufix Array,10000000,5709,80000000
Sufix Array,10000000,5640,80000000
Sufix Array,10000000,5669,80000000
Sufix Array,10000000,5728,80000000
Sufix Array,10000000,5702,80000000
Sufix Array,10000000,5654,80000000
Sufix Array,10000000,5716,80000000
Sufix Array,10000000,5572,80000000
Sufix Array,10000000,5541,80000000
Sufix Array,10000000,5571,80000000
Sufix Array,10000000,5654,80000000
Sufix Array,10000000,5718,80000000
Sufix Array,10000000,5677,80000000
Sufix Array,10000000,5652,80000000
Sufix Array,10000000,5656,80000000
Sufix Array,10000000,5672,80000000
Sufix Array,10000000,5718,80000000
Sufix Array,10000000,5655,80000000
Sufix Array,10000000,5636,80000000
Sufix Array,10000000,5637,80000000
Sufix Array,10000000,5652,80000000
Sufix Array,10000000,5645,80000000
Sufix Array,10000000,5598,80000000
Sufix Array,10000000,5708,80000000
Sufix Array,10000000,5689,80000000
Sufix Array,10000000,5654,80000000
Sufix Array,10000000,5730,80000000
Sufix Array,10000000,5686,80000000
Sufix Array,10000000,5594,80000000
Sufix Array,10000000,5551,80000000
Sufix Array,10000000,5533,80000000
Sufix Array,10000000,5615,80000000
Sufix Array,10000000,5767,80000000
Sufix Array,10000000,5703,80000000
Sufix Array,10000000,5683,80000000
Sufix Array,10000000,5715,80000000
Sufix Array,10000000,5697,80000000
Sufix Array,10000000,5690,80000000
Sufix Array,10000000,5750,80000000
Sufix Array,10000000,5687,80000000
Sufix Array,10000000,5696,80000000
Sufix Array,10000000,5685,80000000
Sufix Array,10000000,5700,80000000
Sufix Array,10000000,5670,80000000
Sufix Array,10000000,5724,80000000
Sufix Array,10000000,5683,80000000
Sufix Array,10000000,5653,80000000
Sufix Array,10000000,5657,80000000
Sufix Array,10000000,5588,80000000
Sufix Array,10000000,5669,80000000
Sufix Array,10000000,5507,80000000
Sufix Array,10000000,5532,80000000
Sufix Array,10000000,5532,80000000
Sufix Array,10000000,5645,80000000
Sufix Array,10000000,5686,80000000
Sufix Array,10000000,5724,80000000
Sufix Array,10000000,5728,80000000
Sufix Array,10000000,5651,80000000
Sufix Array,10000000,5685,80000000
Sufix Array,10000000,5697,80000000
Sufix Array,10000000,5659,80000000
Sufix Array,10000000,5719,80000000
Sufix Array,10000000,5677,80000000
Sufix Array,10000000,5668,80000000
Sufix Array,10000000,5744,80000000
Sufix Array,10000000,5681,80000000
Sufix Array,10000000,5668,80000000
Sufix Array,10000000,5734,80000000
Sufix Array,10000000,5659,80000000
Sufix Array,10000000,5719,80000000
Sufix Array,10000000,5717,80000000
Sufix Array,10000000,5592,80000000
Sufix Array,10000000,5558,80000000
Sufix Array,10000000,5491,80000000
Sufix Array,10000000,5492,80000000
Sufix Array,10000000,5635,80000000
Sufix Array,10000000,5694,80000000
Sufix Array,10000000,5624,80000000
Sufix Array,10000000,5680,80000000
Sufix Array,10000000,5668,80000000
Sufix Array,10000000,5617,80000000
Sufix Array,10000000,5685,80000000
Sufix Array,10000000,5679,80000000
Sufix Array,10000000,5710,80000000
Sufix Array,10000000,5702,80000000
Sufix Array,10000000,5646,80000000
Sufix Array,10000000,5688,80000000
Sufix Array,10000000,5692,80000000
Sufix Array,10000000,5693,80000000
Sufix Array,10000000,5720,80000000
Sufix Array,10000000,5726,80000000
Sufix Array,10000000,5768,80000000
Sufix Array,10000000,5682,80000000
Sufix Array,10000000,5663,80000000
Sufix Array,10000000,5537,80000000
Sufix Array,10000000,5587,80000000
Sufix Array,10000000,5650,80000000
Sufix Array,10000000,5776,80000000
Sufix Array,10000000,5724,80000000
