Estructura,Largo Patron,Tiempo
SA+LCP,100,443
SA+LCP,100,524
SA+LCP,100,514
SA+LCP,100,481
SA+LCP,100,531
SA+LCP,100,445
SA+LCP,100,448
SA+LCP,100,492
SA+LCP,100,447
SA+LCP,100,453
SA+LCP,100,444
SA+LCP,100,490
SA+LCP,100,475
SA+LCP,100,498
SA+LCP,100,504
SA+LCP,100,452
SA+LCP,100,450
SA+LCP,100,449
SA+LCP,100,453
SA+LCP,100,454
SA+LCP,100,452
SA+LCP,100,451
SA+LCP,100,519
SA+LCP,100,453
SA+LCP,100,487
SA+LCP,100,459
SA+LCP,100,455
SA+LCP,100,447
SA+LCP,100,444
SA+LCP,100,448
SA+LCP,100,444
SA+LCP,100,449
SA+LCP,100,459
SA+LCP,100,462
SA+LCP,100,506
SA+LCP,100,484
SA+LCP,100,490
SA+LCP,100,449
SA+LCP,100,450
