Estructura,Tamaño,Segundos,Bytes
FMI,10000000,3469,4270937
FMI,10000000,3411,4270937
FMI,10000000,3430,4270937
FMI,10000000,3464,4270937
FMI,10000000,3347,4270937
FMI,10000000,3328,4270937
FMI,10000000,3442,4270937
FMI,10000000,3596,4270937
FMI,10000000,3436,4270937
FMI,10000000,3565,4270937
FMI,10000000,3655,4270937
FMI,10000000,3313,4270937
FMI,10000000,3032,4270937
FMI,10000000,4058,4270937
FMI,10000000,3764,4270937
FMI,10000000,3669,4270937
FMI,10000000,3584,4270937
FMI,10000000,3854,4270937
FMI,10000000,3547,4270937
FMI,10000000,3457,4270937
FMI,10000000,3533,4270937
FMI,10000000,3372,4270937
FMI,10000000,3669,4270937
FMI,10000000,3574,4270937
FMI,10000000,3906,4270937
FMI,10000000,3465,4270937
FMI,10000000,3429,4270937
FMI,10000000,3334,4270937
FMI,10000000,3498,4270937
FMI,10000000,3489,4270937
FMI,10000000,3468,4270937
